date,ticker,open,high,low,close,volume
2016-07-07,NVDA,1.1773609584386497,1.2041136348688473,1.1719613861368867,1.1999411582946777,395400000
2016-07-08,NVDA,1.2127038259699585,1.2539372831053173,1.2080405113514687,1.2480467557907104,481932000
2016-07-11,NVDA,1.2659631097510815,1.2860888745932115,1.264490478539048,1.2767623662948608,448776000
2016-07-12,NVDA,1.2909981679732256,1.3076878380800687,1.2747992190615494,1.295906901359558,436760000
2016-07-13,NVDA,1.2983617389818525,1.3057249005806184,1.2934530035938363,1.2954164743423462,324604000
2016-07-14,NVDA,1.3022884374076804,1.320450741617809,1.2914891757268292,1.3086696863174438,316892000
2016-07-15,NVDA,1.2919799886226893,1.2993431480406759,1.2723450528859899,1.2934526205062866,428616000
2016-07-18,NVDA,1.3094060949238453,1.311369565180606,1.2951707307537859,1.3000794649124146,252992000
2016-07-19,NVDA,1.2993428873608057,1.3187324000658045,1.2968884623694115,1.3135782480239868,382652000
2016-07-20,NVDA,1.3179960804387785,1.3378765491869535,1.3125965090804779,1.330758810043335,296460000
2016-07-21,NVDA,1.3278138122495424,1.331986288928972,1.301797509633033,1.3062154054641724,361308000
2016-07-22,NVDA,1.3108789845752362,1.341804027557373,1.3013069335291607,1.341804027557373,315768000
2016-07-25,NVDA,1.3499027399468113,1.3697830892388752,1.3440122140676447,1.3665924072265625,312528000
2016-07-26,NVDA,1.3786190502268219,1.3970267703479469,1.3766555803663632,1.3899091482162476,514508000
2016-07-27,NVDA,1.4019353991792312,1.404389824097211,1.3675742695614637,1.3759191036224365,446676000
2016-07-28,NVDA,1.3791101843232698,1.3891730719213766,1.3746922884143002,1.3788647651672363,221916000
2016-07-29,NVDA,1.384018629728273,1.4051261941773645,1.3592295446400253,1.401444673538208,409588000
2016-08-01,NVDA,1.4073357668728752,1.4124899212497797,1.3832829294138433,1.3923640251159668,301120000
2016-08-02,NVDA,1.3989903117844997,1.3997266861657405,1.362174869658673,1.3754284381866455,282748000
2016-08-03,NVDA,1.3737102882053471,1.3818097036138695,1.366101710993272,1.3791098594665527,299828000
2016-08-04,NVDA,1.3857365177115086,1.411016555073154,1.3830367908422014,1.4046351909637451,272712000
2016-08-05,NVDA,1.4208343765864682,1.4291792124296758,1.4139621726018792,1.4284429550170898,371588000
2016-08-08,NVDA,1.44807777059224,1.4515138723001972,1.4264792498087435,1.4416964054107666,305064000
2016-08-09,NVDA,1.4488140476546676,1.4593678890727781,1.4416964250247,1.4453779458999634,372344000
2016-08-10,NVDA,1.4581410919543807,1.4603499817023053,1.4313884106214319,1.4360517263412476,375740000
2016-08-11,NVDA,1.4436596026120045,1.471393947186096,1.440714339694976,1.465258002281189,681064000
2016-08-12,NVDA,1.5192546437667935,1.5555792521477612,1.4880841885574354,1.5472344160079956,1425744000
2016-08-15,NVDA,1.5489525067039827,1.558524555853406,1.5248996742541585,1.5457618236541748,573304000
2016-08-16,NVDA,1.5435529894888143,1.546007298135411,1.5317720505115422,1.5364353656768799,287652000
2016-08-17,NVDA,1.5364356982850913,1.5398718013542505,1.48882085967878,1.5008472204208374,595212000
2016-08-18,NVDA,1.4986381362526986,1.5266179126425128,1.492747607735488,1.5241636037826538,331684000
2016-08-19,NVDA,1.523427042780556,1.5396258771871771,1.5168002575263433,1.5280903577804565,291560000
2016-08-22,NVDA,1.5327535800523429,1.5366806373568436,1.5145912764901865,1.5344716310501099,244748000
2016-08-23,NVDA,1.5500856293926244,1.556970497585266,1.5424630297512756,1.546889066696167,339764000
2016-08-24,NVDA,1.5522988372430986,1.553036451504819,1.5159071702682834,1.5230379104614258,298448000
2016-08-25,NVDA,1.5235296719886433,1.5242672862026445,1.4940229929444264,1.5129563808441162,406032000
2016-08-26,NVDA,1.516890460472499,1.5338567574855193,1.504841825355363,1.5252506732940674,300024000
2016-08-29,NVDA,1.5313979334503216,1.5375450694724764,1.5218082464869427,1.5242670774459839,274652000
2016-08-30,NVDA,1.522300298853541,1.5304146419922509,1.51123526416455,1.5154154300689697,285544000
2016-08-31,NVDA,1.5183659977599209,1.5225460460742293,1.5038585298620777,1.5082844495773315,388544000
2016-09-01,NVDA,1.5095139884307762,1.5584459167865,1.5082845141243157,1.5527905225753784,428492000
2016-09-02,NVDA,1.5559872068701266,1.557708424133866,1.5200873985131242,1.5375454425811768,323148000
2016-09-06,NVDA,1.542954434091686,1.5520522594451904,1.53508596537441,1.5520522594451904,306812000
2016-09-07,NVDA,1.5471347176404011,1.5547573161955843,1.5203328628884973,1.5291848182678223,397988000
2016-09-08,NVDA,1.5277095653744985,1.5427088920286576,1.5102515249231137,1.5402499437332153,315808000
2016-09-09,NVDA,1.5232835266202174,1.5318896104813562,1.4507461990789072,1.4635324478149414,697760000
2016-09-12,NVDA,1.444107148637573,1.4967273697507704,1.4094367086479314,1.4937766790390015,598260000
2016-09-13,NVDA,1.4900886643409152,1.5073009520107883,1.4637785486626762,1.47213876247406,471768000
2016-09-14,NVDA,1.4755807981231,1.4900882619885105,1.463286410749297,1.4851704835891724,319048000
2016-09-15,NVDA,1.4876296501580462,1.5432005659667585,1.4841870992481314,1.5414793491363525,515212000
2016-09-16,NVDA,1.5468889014193112,1.5552491143670055,1.527463655916187,1.5451676845550537,902444000
2016-09-19,NVDA,1.5613966259734657,1.6046731606100675,1.5542658859633487,1.5655767917633057,417128000
2016-09-20,NVDA,1.5835268102169853,1.5835268102169853,1.5427092212448064,1.5513153076171875,331112000
2016-09-21,NVDA,1.5559870502363018,1.5977882377177022,1.5557411788303943,1.5948375463485718,336212000
2016-09-22,NVDA,1.6041813311404325,1.6090991109074535,1.5896738632403529,1.5987716913223267,308732000
2016-09-23,NVDA,1.600738970531262,1.6054107618627012,1.5899198076473735,1.5970505475997925,276132000
2016-09-26,NVDA,1.578854357516878,1.5884440435645715,1.56213393339484,1.5820509195327759,230040000
2016-09-27,NVDA,1.5759038396555363,1.6386056128624327,1.5751662255321037,1.6361466646194458,402752000
2016-09-28,NVDA,1.638605567643468,1.6432774753769326,1.621147410797175,1.6420480012893677,319788000
2016-09-29,NVDA,1.6393432996205262,1.662456968582102,1.6240982184855006,1.6572932004928589,336684000
2016-09-30,NVDA,1.666391051500874,1.7013073657397828,1.6565554931446667,1.6848328113555908,429932000
2016-10-03,NVDA,1.6848328825955357,1.7091759081438127,1.6801609745914288,1.683111548423767,242596000
2016-10-04,NVDA,1.6855705860850212,1.713847789741322,1.6668829530780558,1.6794233322143555,281624000
2016-10-05,NVDA,1.6936850023541241,1.7108972904940936,1.6725385372245667,1.6777021884918213,305440000
2016-10-06,NVDA,1.6575390831620531,1.6678663841821006,1.6292617651680936,1.6558178663253784,360212000
2016-10-07,NVDA,1.666883056691127,1.6713090938230215,1.6390975940976245,1.6437695026397705,286260000
2016-10-10,NVDA,1.6523754800553923,1.6612275537395946,1.6344255785419495,1.649916648864746,287876000
2016-10-11,NVDA,1.6445071350682705,1.6469659662718086,1.613524994260236,1.6260653734207153,388540000
2016-10-12,NVDA,1.6194263199672863,1.6420481290424291,1.6059024556992094,1.6334420442581177,419920000
2016-10-13,NVDA,1.6142625179845536,1.6179508229398352,1.5663140845694914,1.6068857908248901,390116000
2016-10-14,NVDA,1.6265571436580495,1.6376221773834705,1.6130332786876005,1.6226229667663574,330636000
2016-10-17,NVDA,1.6223769293722112,1.637622009829105,1.6110660254044817,1.6132789850234985,195328000
2016-10-18,NVDA,1.6356547297731847,1.6472115037600994,1.6290157344455762,1.6378676891326904,269372000
2016-10-19,NVDA,1.6268026829905473,1.6420477607966237,1.6184423542188342,1.634425163269043,199060000
2016-10-20,NVDA,1.653605127929961,1.670817417068507,1.6302457015446954,1.6654077768325806,312084000
2016-10-21,NVDA,1.659505894836143,1.6636859419219079,1.644998431202139,1.6607353687286377,279508000
2016-10-24,NVDA,1.6720470182250917,1.7406500740638848,1.6718010295373353,1.7386829853057861,339836000
2016-10-25,NVDA,1.735731715367856,1.7777787658435051,1.7273715029938894,1.7672054767608643,397460000
2016-10-26,NVDA,1.7524523812155555,1.7937618233043355,1.7507311642326158,1.774336576461792,333792000
2016-10-27,NVDA,1.7878601210385603,1.791302554388496,1.7308138649198836,1.7379446029663086,388664000
2016-10-28,NVDA,1.7463048366976048,1.7728608166579105,1.73179737280286,1.7349939346313477,290856000
2016-10-31,NVDA,1.7406499264006299,1.7613046497313216,1.7396663234804537,1.7497478723526,252388000
2016-11-01,NVDA,1.7561407479825468,1.76573043540363,1.679177377231153,1.6978650093078613,473224000
2016-11-02,NVDA,1.7108968843269616,1.734010432464154,1.6877832189406765,1.6907339096069336,295848000
2016-11-03,NVDA,1.6986022906049536,1.7000776358613339,1.63860534675881,1.671062707901001,309664000
2016-11-04,NVDA,1.659997928750921,1.6899964638461793,1.6371302496840205,1.661473274230957,328780000
2016-11-07,NVDA,1.710159446039764,1.7635174067743433,1.7089299718433273,1.7524523735046387,487580000
2016-11-08,NVDA,1.7590915724732066,1.7647470840782493,1.7335191862890122,1.7497478723526,429884000
2016-11-09,NVDA,1.7022910486402323,1.7433546209261794,1.6897507864936945,1.7202409505844116,456532000
2016-11-10,NVDA,1.7578615949580048,1.7581074662889886,1.6415560134685856,1.6663907766342163,869280000
2016-11-11,NVDA,1.9550643033674513,2.182757523745739,1.9302294280774166,2.163086414337158,2175344000
2016-11-14,NVDA,2.1660376231750456,2.168496571064806,2.056125278882352,2.056617021560669,1348796000
2016-11-15,NVDA,2.072600585785568,2.150301589604457,2.063748510357292,2.1193196773529053,626092000
2016-11-16,NVDA,2.147596537710146,2.275950555332797,2.1232535101094805,2.2530829906463623,987984000
2016-11-17,NVDA,2.2698027952783555,2.3307833418619266,2.2289851051664806,2.2717700004577637,832988000
2016-11-18,NVDA,2.2717696437724877,2.3194719582772274,2.257262182034384,2.295620918273926,576060000
2016-11-21,NVDA,2.3135717273568157,2.3199648525909953,2.2720162960855332,2.286278009414673,436436000
2016-11-22,NVDA,2.2941456970274747,2.3049647387067997,2.271523893881132,2.3027517795562744,330368000
2016-11-23,NVDA,2.3079243774522435,2.3456017310368176,2.2845300926463836,2.3140809535980225,443236000
2016-11-25,NVDA,2.3251616603547856,2.3419071182935056,2.300289478063493,2.318758964538574,195564000
2016-11-28,NVDA,2.3116185050451232,2.3330428750497494,2.304969449254329,2.31752872467041,278736000
2016-11-29,NVDA,2.3148192586641954,2.32565473735457,2.2786195819262707,2.2963500022888184,444568000
2016-11-30,NVDA,2.304968912247847,2.3187594997770784,2.2680304004697334,2.2704930305480957,440500000
2016-12-01,NVDA,2.2680303587952606,2.269754152848574,2.0875237576861414,2.1581995487213135,1035524000
2016-12-02,NVDA,2.1239696786565108,2.186765332120447,2.096142618315924,2.1781463623046875,478292000
2016-12-05,NVDA,2.2160706082976684,2.2805900783991238,2.1916911273155955,2.262613296508789,602284000
2016-12-06,NVDA,2.2707393929396504,2.3081706225739342,2.2549788875593912,2.299797773361206,498796000
2016-12-07,NVDA,2.2862533576644997,2.3468325029073456,2.2680302252812816,2.3411686420440674,480804000
2016-12-08,NVDA,2.344123518674057,2.3793382301578827,2.2914245124757384,2.302013397216797,381544000
2016-12-09,NVDA,2.3197450656693213,2.321468860205963,2.2338012261505473,2.2611358165740967,382312000
2016-12-12,NVDA,2.2126209357080877,2.2150835641589834,2.1557355336477744,2.2062182426452637,601332000
2016-12-13,NVDA,2.2185326455531627,2.2727093337472506,2.2175476874485187,2.2451283931732178,387796000
2016-12-14,NVDA,2.278865308855373,2.39140509142128,2.254978317277027,2.375152111053467,983980000
2016-12-15,NVDA,2.3862338768995066,2.4610963298416313,2.3788462213562886,2.4308066368103027,746548000
2016-12-16,NVDA,2.458386776270794,2.479811136803835,2.40667272968609,2.472669839859009,1089528000
2016-12-19,NVDA,2.455186281152522,2.5229069704859555,2.4379481038945188,2.502713918685913,744656000
2016-12-20,NVDA,2.5753596225127935,2.6135294491340564,2.564031665120103,2.58988881111145,848056000
2016-12-21,NVDA,2.601462426461305,2.6090964373934016,2.5539348019494286,2.6061413288116455,576136000
2016-12-22,NVDA,2.630521354088135,2.681004097844642,2.623379820603028,2.637662887573242,718612000
2016-12-23,NVDA,2.6196854762151247,2.704890681446031,2.6169767243763196,2.7034130096435547,647692000
2016-12-27,NVDA,2.7595594289259218,2.890075734265131,2.7388736707264187,2.8890907764434814,1194272000
2016-12-28,NVDA,2.9452378103720536,2.953364300753483,2.67657114879954,2.690361499786377,2295764000
2016-12-29,NVDA,2.5832394805199907,2.745523167808001,2.5315254289195743,2.7440454959869385,2175368000
2016-12-30,NVDA,2.7420757581730837,2.756112467138603,2.6177157632723804,2.6285510063171387,1212932000
2017-01-03,NVDA,2.570927699941418,2.619440542068841,2.44730649452319,2.5120723247528076,1501996000
2017-01-04,NVDA,2.546300909074693,2.5980149593791824,2.500250719293968,2.5706803798675537,1199220000
2017-01-05,NVDA,2.574127737491566,2.6058948598173832,2.48843006200547,2.5054218769073486,984296000
2017-01-06,NVDA,2.532757151310535,2.5672332695407025,2.4921246924336034,2.5389137268066406,822856000
2017-01-09,NVDA,2.548763464204225,2.6595792159415192,2.548763464204225,2.641848564147949,916248000
2017-01-10,NVDA,2.654900912332634,2.6888843169947725,2.60121670072874,2.6219024658203125,880920000
2017-01-11,NVDA,2.6103282890457598,2.6152533144620413,2.5647705709861452,2.5896425247192383,525664000
2017-01-12,NVDA,2.566741201782233,2.578315283750408,2.502467858459622,2.5472867488861084,625616000
2017-01-13,NVDA,2.5512264136024876,2.5857025319070113,2.5379285392912974,2.5470402240753174,457820000
2017-01-17,NVDA,2.5364511349188064,2.541376160540737,2.4766105823190068,2.489908456802368,580612000
2017-01-18,NVDA,2.4684830153522106,2.5421138894450626,2.440655963386849,2.5352187156677246,654424000
2017-01-19,NVDA,2.538174823129953,2.6216560118977417,2.5359585499501596,2.5896425247192383,644872000
2017-01-20,NVDA,2.6122983920712524,2.630029048476144,2.5394063197827474,2.5613231658935547,492024000
2017-01-23,NVDA,2.5561516278256424,2.607865686923391,2.5536889976663835,2.587918758392334,369904000
2017-01-24,NVDA,2.5980149984562435,2.649236570552918,2.5832394546401636,2.643079996109009,428052000
2017-01-25,NVDA,2.685436268100216,2.691592842604154,2.6184544284123565,2.6544079780578613,522760000
2017-01-26,NVDA,2.657116682028508,2.707599417804198,2.627565829490248,2.700211763381958,458800000
2017-01-27,NVDA,2.707106925672737,2.7553733883722282,2.680511182002423,2.752418279647827,471996000
2017-01-30,NVDA,2.731485884820254,2.733702157236054,2.657362528229472,2.709322690963745,496004000
2017-01-31,NVDA,2.682973634879707,2.7100618557434855,2.6645041478574254,2.6886374950408936,362756000
2017-02-01,NVDA,2.723113350411337,2.8102884642903248,2.705382934209325,2.8061022758483887,590004000
2017-02-02,NVDA,2.7900960011526825,2.8501829069081888,2.7595601866535437,2.8415637016296387,483240000
2017-02-03,NVDA,2.8430417424780265,2.854123344424577,2.804871910689554,2.8166921138763428,372744000
2017-02-06,NVDA,2.807333471356001,2.8893372074333343,2.807333471356001,2.8888447284698486,506768000
2017-02-07,NVDA,2.9230740118235783,2.9777431604083953,2.903373447359586,2.9336631298065186,746224000
2017-02-08,NVDA,2.9156874774737496,2.938096801822935,2.8659433334958204,2.920858860015869,449580000
2017-02-09,NVDA,2.927014570661201,2.931939830031249,2.8467348626333453,2.8659427165985107,842568000
2017-02-10,NVDA,2.953364040082625,2.972325771015919,2.7728574737497578,2.797975778579712,1651092000
2017-02-13,NVDA,2.7923117526893817,2.806840938655868,2.6645041875646407,2.6689369678497314,1180724000
2017-02-14,NVDA,2.6593327863851695,2.712524505463455,2.6174690225626365,2.6787872314453125,850632000
2017-02-15,NVDA,2.681742421991077,2.7039053845312697,2.6536690073178244,2.6842048168182373,373020000
2017-02-16,NVDA,2.6938089497143736,2.6950402645393887,2.601954930441998,2.6411099433898926,647176000
2017-02-17,NVDA,2.6275656182518285,2.645049912363308,2.5805304739777766,2.6406171321868896,563740000
2017-02-21,NVDA,2.66524342761214,2.739120683458053,2.6649970706731074,2.735180616378784,551952000
2017-02-22,NVDA,2.7472627138961396,2.7566323310841465,2.7120033155000636,2.7309892177581787,433772000
2017-02-23,NVDA,2.6012939132964576,2.6232384155874513,2.457791310962338,2.4777631759643555,1592888000
2017-02-24,NVDA,2.393436470411494,2.5149945501322906,2.3596566203254294,2.5016798973083496,1029904000
2017-02-27,NVDA,2.5199258758976475,2.5894579737703083,2.504145486594587,2.5744173526763916,715400000
2017-02-28,NVDA,2.5840332529511323,2.593896201461251,2.4849130189099142,2.5021727085113525,625360000
2017-03-01,NVDA,2.5591310495918784,2.573432143131176,2.49305086437983,2.5344743728637695,504804000
2017-03-02,NVDA,2.5216532165388195,2.535707644428828,2.438313085729389,2.4410252571105957,754332000
2017-03-03,NVDA,2.4304219435214156,2.435353183439006,2.372478287256435,2.4269700050354004,864692000
2017-03-06,NVDA,2.390724657958911,2.418833504317229,2.34658898631287,2.408231019973755,883568000
2017-03-07,NVDA,2.408231298256555,2.454092944619974,2.3954097424865046,2.4346139430999756,603400000
2017-03-08,NVDA,2.482940818426341,2.497735008645193,2.427956234666433,2.430175304412842,638712000
2017-03-09,NVDA,2.414149478672725,2.4521208181663607,2.401574353001183,2.429683208465576,478060000
2017-03-10,NVDA,2.456065577283112,2.467900696715974,2.4257376575347798,2.443983554840088,499740000
2017-03-13,NVDA,2.454339052751245,2.5211589871481515,2.453599284470912,2.511296272277832,774136000
2017-03-14,NVDA,2.524117882584532,2.533487262050806,2.4772698095247807,2.509570360183716,522016000
2017-03-15,NVDA,2.521159368408387,2.5394052643475793,2.4735715209383504,2.5285563468933105,615036000
2017-03-16,NVDA,2.5391587529260926,2.5601170539383644,2.52510432963847,2.5596237182617188,523100000
2017-03-17,NVDA,2.5771298732645787,2.6165809694633504,2.5596235125217754,2.6153481006622314,1119688000
2017-03-20,NVDA,2.632854760257934,2.702633543331177,2.616827699169849,2.698688268661499,748568000
2017-03-21,NVDA,2.681428680560783,2.7112634987437345,2.603513147490268,2.611403226852417,913484000
2017-03-22,NVDA,2.6003076773585425,2.6693469308961015,2.5963626376224385,2.6646621227264404,616764000
2017-03-23,NVDA,2.6567711752663525,2.676743272195003,2.6308816377159383,2.6404976844787598,533940000
2017-03-24,NVDA,2.686853135652,2.694743214657545,2.6239782308699864,2.6498677730560303,439500000
2017-03-27,NVDA,2.6032663044178848,2.673045085573386,2.5539527238592745,2.669100046157837,506644000
2017-03-28,NVDA,2.6703328968998825,2.6848804207016395,2.644936455992742,2.655292272567749,432444000
2017-03-29,NVDA,2.662689059501374,2.675017512457791,2.6444431654599048,2.6466622352600098,349992000
2017-03-30,NVDA,2.653813067743887,2.7122498380976516,2.6481420582167323,2.697455644607544,525532000
2017-03-31,NVDA,2.68783875437425,2.7095368196567944,2.6727981328660695,2.685866117477417,440808000
2017-04-03,NVDA,2.6863595281420984,2.7036192196755744,2.648634404275748,2.672305107116699,445232000
2017-04-04,NVDA,2.5495147018089255,2.574664711357841,2.4740649083078914,2.4849138259887695,1271280000
2017-04-05,NVDA,2.466174459481665,2.524118121910284,2.4533529051281207,2.466421127319336,747048000
2017-04-06,NVDA,2.471598983863446,2.49650232368194,2.42647687673287,2.4844205379486084,635120000
2017-04-07,NVDA,2.4908308449058993,2.5083372033392566,2.4587769657424037,2.4738175868988037,429068000
2017-04-10,NVDA,2.4745578481846477,2.4812150579841505,2.4065050377418977,2.4106967449188232,756332000
2017-04-11,NVDA,2.3806149794791525,2.4385586344415864,2.3756837396724144,2.4193263053894043,618148000
2017-04-12,NVDA,2.419327278468128,2.4336281383198592,2.394177263415727,2.399355173110962,414092000
2017-04-13,NVDA,2.375190942720995,2.396888776876378,2.3544790744781494,2.3544790744781494,506892000
2017-04-17,NVDA,2.3673005064508845,2.44694199885634,2.362122598444247,2.446695566177368,497292000
2017-04-18,NVDA,2.4323947979450384,2.454339536855147,2.406505254483518,2.4481751918792725,370116000
2017-04-19,NVDA,2.4656814073507545,2.4898449797975166,2.4511338832850535,2.457791328430176,380828000
2017-04-20,NVDA,2.4723386856137792,2.501433731781274,2.4511337178342854,2.496748924255371,404016000
2017-04-21,NVDA,2.48639324173117,2.5098172828340286,2.4745581223942428,2.5071051120758057,341896000
2017-04-24,NVDA,2.538665202508204,2.551486755811058,2.5177071384144374,2.538418769836426,371820000
2017-04-25,NVDA,2.55296690287803,2.597102581684842,2.5315154980199877,2.582555055618286,388440000
2017-04-26,NVDA,2.5961162911606848,2.598581794111588,2.5628295322933545,2.5648021697998047,327004000
2017-04-27,NVDA,2.5721988778887312,2.61312904430928,2.5541994149423997,2.604745864868164,319700000
2017-04-28,NVDA,2.5978422691239946,2.604746147700102,2.566034811925279,2.5717060565948486,348248000
2017-05-01,NVDA,2.582554792535078,2.6345807811935456,2.5754042465955735,2.6294026374816895,307732000
2017-05-02,NVDA,2.602527240174056,2.603760109303401,2.5288031711719876,2.551487445831299,629972000
2017-05-03,NVDA,2.5445829422154547,2.580088764929595,2.529788986586212,2.5704727172851562,336904000
2017-05-04,NVDA,2.576636880718073,2.5877324652472997,2.552719742294881,2.560610055923462,209788000
2017-05-05,NVDA,2.5490209879507115,2.5680066481106723,2.5334870308559982,2.5608561038970947,228428000
2017-05-08,NVDA,2.5726919422869488,2.5741712438808233,2.522638593602529,2.5339808464050293,365240000
2017-05-09,NVDA,2.5396520202799393,2.587239634254819,2.5312686052660673,2.538172483444214,847672000
2017-05-10,NVDA,2.8180272533121498,3.0036931270678067,2.8113700433190947,2.9906249046325684,2129096000
2017-05-11,NVDA,2.960050421236858,3.2159881658534015,2.9565984824750813,3.119086742401123,1939792000
2017-05-12,NVDA,3.122293147439023,3.1955238860141355,3.101334841002968,3.153360605239868,962620000
2017-05-15,NVDA,3.1945367550682153,3.3141222127881327,3.1900983801412877,3.3116564750671387,1087540000
2017-05-16,NVDA,3.362695922833476,3.3888323656633235,3.288232574075175,3.373298406600952,1120700000
2017-05-17,NVDA,3.306479106762389,3.32521834026824,3.144977022001207,3.1491687297821045,1271368000
2017-05-18,NVDA,3.193057012142317,3.289958429036576,3.132647852753852,3.2810819149017334,1156032000
2017-05-19,NVDA,3.382281680494977,3.411654063421219,3.3376059047269275,3.356858491897583,1018372000
2017-05-22,NVDA,3.400547375723203,3.4427548210799874,3.3896867959664116,3.428438901901245,836608000
2017-05-23,NVDA,3.4481846169221777,3.450406023928994,3.3497002780087826,3.382281541824341,681248000
2017-05-24,NVDA,3.479285268818402,3.482000531442211,3.4081988223715887,3.4202935695648193,815996000
2017-05-25,NVDA,3.4555902378957306,3.4563307855451426,3.3677195278855554,3.412642240524292,608228000
2017-05-26,NVDA,3.4044960270114477,3.585914382037418,3.3842562012676813,3.5010056495666504,779140000
2017-05-30,NVDA,3.5469161721095777,3.61084454187252,3.5308724654514063,3.5757951736450195,989652000
2017-05-31,NVDA,3.6207176806880272,3.6283693779981014,3.506189619482518,3.562960147857666,887316000
2017-06-01,NVDA,3.5787565193642243,3.579743994493723,3.517790110880338,3.563206434249878,503340000
2017-06-02,NVDA,3.5602444894385137,3.5864082256650867,3.5395110425623693,3.5454349517822266,487456000
2017-06-05,NVDA,3.5291434682560836,3.666132717819056,3.5175425802447085,3.6532976627349854,817376000
2017-06-06,NVDA,3.6486085322599893,3.6947653998468466,3.6234322730247395,3.636760950088501,758728000
2017-06-07,NVDA,3.6611972077074006,3.6994554550305465,3.645647122380062,3.680696487426758,612612000
2017-06-08,NVDA,3.7878193292535673,3.949244779283194,3.746599132065319,3.9477639198303223,1161744000
2017-06-09,NVDA,4.06624150169554,4.159048621071574,3.5234668329465664,3.6925439834594727,3692928000
2017-06-12,NVDA,3.60072417018652,3.744377901173351,3.50767012148095,3.701676607131958,1697532000
2017-06-13,NVDA,3.811020957196211,3.820153747336484,3.5950466419000247,3.7369728088378906,1672504000
2017-06-14,NVDA,3.7399354205405553,3.802629618386425,3.665393403885584,3.7448718547821045,1184640000
2017-06-15,NVDA,3.6273815800058506,3.791275139323659,3.6160273819205333,3.760915517807007,963824000
2017-06-16,NVDA,3.770541959111869,3.8184266186768197,3.7083413813624295,3.742403507232666,924960000
2017-06-19,NVDA,3.786585636907503,3.8882788646785142,3.7828833701143374,3.8830955028533936,778176000
2017-06-20,NVDA,3.925302697424399,3.992193012446416,3.873222154821162,3.877418041229248,1095444000
2017-06-21,NVDA,3.905063489947609,3.939866166403744,3.8431095989877804,3.9361636638641357,682652000
2017-06-22,NVDA,3.9443086107255265,3.957637524459041,3.8850699880152124,3.9090123176574707,469132000
2017-06-23,NVDA,3.916664141152381,3.93246115479883,3.7818960229580094,3.796952724456787,1088588000
2017-06-26,NVDA,3.8297808673826133,3.8653240909426247,3.661197541977544,3.755485773086548,1063960000
2017-06-27,NVDA,3.7379607579484495,3.74659969453715,3.6123254328584182,3.618002414703369,999492000
2017-06-28,NVDA,3.6856329778163,3.7503018861432103,3.597515361124412,3.745612144470215,994948000
2017-06-29,NVDA,3.717227078382043,3.7201887975477743,3.556295234042989,3.6204705238342285,1064424000
2017-06-30,NVDA,3.637748717576798,3.651324324223483,3.541979629676538,3.568143367767334,731060000
2017-07-03,NVDA,3.58023874269584,3.595048284978719,3.4205410130739535,3.4390530586242676,709072000
2017-07-05,NVDA,3.502487673829114,3.5597518312331258,3.483482009058284,3.5308730602264404,820188000
2017-07-06,NVDA,3.50174691270184,3.588383450011089,3.449666125092354,3.5414860248565674,746284000
2017-07-07,NVDA,3.5982556112237005,3.640709975000814,3.575300524606659,3.6224446296691895,654972000
